R_SEQ_NO,CD_AREA,NO_EQUP_SE,SD_NM,SGG_NM,CD_EQUP,GB_ACMD,EQUP_NM,RDNMADR_CD,BDONG_CD,HDONG_CD,LOC_SFPR_A,SECT_EQUP,QTY_CPTY,MNGPS_NM,MNGPS_TELN,XCORD,YCORD,XX,YY,CD_GUBUN,geometry,경도,위도
6181.0,1111000000,331,서울특별시,종로구,7.0,기타시설,종로문화체육센터,1111011500102840001028313,1111011500.0,1111053000,서울특별시 종로구 인왕산로1길 21(사직동),2167,833,원유호,02-732-9392,126.96463,37.57413,196875.01489,552732.4788,안전,POINT (126.96249636588843 37.57349529743958),126.96249636588843,37.57349529743958
6384.0,1111000000,365,서울특별시,종로구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로노인복지관 무악센터,1111018700100700003000001,1111018700.0,1111057000,서울특별시 종로구 통일로14길 36(무악동),797,306,,,126.95803,37.57583,196292.86971,552921.04364,안전,POINT (126.95590555062677 37.57519205408388),126.95590555062677,37.57519205408388
6380.0,1111000000,346,서울특별시,종로구,4.0,관공서,부암동주민센터,1111018400102650021025651,1111018400.0,1111055000,서울특별시 종로구 창의문로 145(부암동),517,198,,,126.96419,37.59258,196836.99058,554780.48869,안전,POINT (126.96205713855191 37.59194760048483),126.96205713855191,37.59194760048483
6180.0,1111000000,345,서울특별시,종로구,4.0,관공서,사직동주민센터,1111011500100010028028478,1111011500.0,1111053000,서울특별시 종로구 사직로9길 1(사직동),121,46,,,126.96731,37.57587,197112.6421,552925.04541,안전,POINT (126.96672422199299 37.57557877745661),126.96672422199299,37.57557877745661
6185.0,1111000000,335,서울특별시,종로구,4.0,관공서,삼청동주민센터,1111014000101050001026465,1111014000.0,1111054000,서울특별시 종로구 삼청로 107(삼청동),155,59,오병섭,,126.98178,37.58498,198390.37408,553935.44209,안전,POINT (126.97964769896315 37.584337788927215),126.97964769896315,37.584337788927215
6182.0,1111000000,372,서울특별시,종로구,13.0,"연수,숙박",서머셋펠리스 서울,1111012400100850000031906,1111012400.0,1111061500,서울특별시 종로구 율곡로2길 7(수송동),19800,240,,,126.98116,37.57517,198335.87124,552847.24672,안전,POINT (126.97903313630215 37.574533166247896),126.97903313630215,37.574533166247896
6210.0,1111000000,359,서울특별시,종로구,1.0,학교,경기상업고등학교,1111010100100890143031495,1111010100.0,1111051500,서울특별시 종로구 자하문로 136(청운동),1629,626,,,126.9709,37.58799,197429.68046,554270.61574,안전,POINT (126.9687698726403 37.58735555656517),126.9687698726403,37.58735555656517
6211.0,1111000000,364,서울특별시,종로구,1.0,학교,청운초등학교,1111010100101230000031525,1111010100.0,1111051500,서울특별시 종로구 자하문로 105(청운동),960,369,,,126.96942,37.58597,197298.98404,554045.74089,안전,POINT (126.96729089475625 37.585329029866514),126.96729089475625,37.585329029866514
6208.0,1111000000,362,서울특별시,종로구,1.0,학교,청운중학교,1111010100100890143031481,1111010100.0,1111051500,서울특별시 종로구 창의문로 51(청운동),1915,736,,,126.97097,37.58908,197436.17143,554391.34615,안전,POINT (126.96884293104664 37.58844334298102),126.96884293104664,37.58844334298102
6212.0,1111000000,344,서울특별시,종로구,2.0,마을회관,청운효자동자치회관,1111011100100450030030727,1111011100.0,1111051500,서울특별시 종로구 자하문로19길 36(옥인동),142,54,원민숙,010-8622-8994,126.96926,37.5818,197284.30708,553583.77881,안전,POINT (126.967126514874 37.58116675824896),126.967126514874,37.58116675824896
6381.0,1111000000,304,서울특별시,종로구,1.0,학교,세검정초등학교,1111018600102190004025606,1111018600.0,1111055000,서울특별시 종로구 세검정로9길 1(신영동),450,173,김태원,02-394-5005,126.96096,37.60317,196552.60747,555955.90128,긴급,POINT (126.95883070559178 37.60253664772536),126.95883070559178,37.60253664772536
6209.0,1111000000,363,서울특별시,종로구,1.0,학교,경복고등학교,1111010100100890009031514,1111010100.0,1111051500,서울특별시 종로구 자하문로28가길 9(청운동),330,126,,,126.97244,37.58732,197565.71707,554195.91482,안전,POINT (126.97031038799742 37.58668279460584),126.97031038799742,37.58668279460584
6213.0,1111000000,358,서울특별시,종로구,1.0,학교,매동초등학교,1111011300100320000028641,1111011300.0,1111053000,서울특별시 종로구 사직로9길 19(필운동),330,126,,,126.96632,37.57726,197024.58957,553079.7856,안전,POINT (126.96418821169712 37.57662503664535),126.96418821169712,37.57662503664535
6284.0,1111000000,348,서울특별시,종로구,4.0,관공서,가회동주민센터,1111014600101580001018151,1111014600.0,1111060000,서울특별시 종로구 북촌로 35(가회동),121,46,,,126.9848,37.58011,198657.26527,553394.93009,긴급,POINT (126.98266615209944 37.57946266972526),126.98266615209944,37.57946266972526
6184.0,1111000000,301,서울특별시,종로구,1.0,학교,교동초등학교,1111013400100020000017920,1111013400.0,1111061500,서울특별시 종로구 삼일대로 446(경운동),396,152,고양훈,02-763-6626,126.98775,37.57476,198917.56977,552802.0481,긴급,POINT (126.98561829021092 37.57412606299524),126.98561829021092,37.57412606299524
6297.0,1111000000,367,서울특별시,종로구,4.0,관공서,혜화동자치회관,1111016900100740030008618,1111016900.0,1111065000,서울특별시 종로구 혜화로 12(혜화동),282,108,은지연,,127.00056,37.58699,200049.43867,554158.63524,긴급,POINT (126.9984237477173 37.58635237328617),126.9984237477173,37.58635237328617
6287.0,1111000000,17,서울특별시,종로구,1.0,학교,재동초등학교,1111014600102100000018095,1111014600.0,1111060000,서울특별시 종로구 북촌로4길 7(가회동),202,77,박소양,02-763-1813,126.98557,37.57983,198725.20117,553364.38309,긴급,POINT (126.98344248317471 37.579192288775836),126.98344248317471,37.579192288775836
6183.0,1111000000,349,서울특별시,종로구,4.0,관공서,종로1234가동 주민센터,1111013300100990000015181,1111013300.0,1111061500,서울특별시 종로구 삼일대로30길 47(익선동),355,136,,,126.98938,37.57444,199062.11633,552766.36881,긴급,POINT (126.98805883903637 37.57385842532781),126.98805883903637,37.57385842532781
6322.0,1111000000,361,서울특별시,종로구,4.0,관공서,종로56가동주민센터,1111016200101730002031896,1111016200.0,1111063000,서울특별시 종로구 종로35가길 19(효제동),160,61,,,127.00507,37.57205,200447.68004,552500.89243,긴급,POINT (127.0029423689168 37.57141306336668),127.0029423689168,37.57141306336668
6280.0,1111000000,370,서울특별시,종로구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",아름꿈도서관,1111017500102420007001250,1111017500.0,1111071000,서울특별시 종로구 종로58가길 19(숭인동),639,245,이해수,,127.01713,37.57269,201513.3043,552571.59805,긴급,POINT (127.01500133232851 37.572048662765766),127.01500133232851,37.572048662765766
6321.0,1111000000,321,서울특별시,종로구,1.0,학교,효제초등학교,1111016200102550004013213,1111016200.0,1111063000,서울특별시 종로구 대학로 12(효제동),578,222,박진성,02-742-5760,127.00293,37.57267,200258.93683,552570.06569,긴급,POINT (127.00080137568376 37.57203932754854),127.00080137568376,37.57203932754854
9535.0,1138000000,364,서울특별시,은평구,4.0,관공서,응암2동주민센터,1138010700102290013022471,1138010700.0,1138059000,서울특별시 은평구 백련산로 100(응암동),198,76,이윤진,02-351-5257,126.92308,37.59459,193206.64718,555005.0171,안전,POINT (126.92094924741606 37.59395096552936),126.92094924741606,37.59395096552936
9545.0,1138000000,370,서울특별시,은평구,4.0,관공서,증산동주민센터,1138011000101870019011713,1138011000.0,1138064000,서울특별시 은평구 증산서길 89(증산동),83,31,오승혜,02-351-5402,126.90703,37.58434,191788.08136,553869.07171,안전,POINT (126.90489929665715 37.583704593071225),126.90489929665715,37.583704593071225
9541.0,1138000000,353,서울특별시,은평구,4.0,관공서,신사2동주민센터,1138010900101630017000001,1138010900.0,1138063200,서울특별시 은평구 증산로15길 47(신사동),146,56,김종운,02-351-5372,126.90839,37.59026,191908.82146,554525.86819,안전,POINT (126.90625901406132 37.58962337538745),126.90625901406132,37.58962337538745
9542.0,1138000000,369,서울특별시,은평구,4.0,관공서,신사1동주민센터,1138010900100290002000001,1138010900.0,1138063100,서울특별시 은평구 은평로2길 2(신사동),207,79,이승률,02-351-5342,126.91183,37.59783,192213.66972,555366.18671,안전,POINT (126.90970174456562 37.59719720951479),126.90970174456562,37.59719720951479
9537.0,1138000000,383,서울특별시,은평구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",서울창의예술교육센터,1138010700103340034020733,1138010700.0,1138060000,서울특별시 은평구 가좌로 208(응암동),124,47,이영숙,02-3151-1602,126.9193,37.58922,192872.1572,554409.5539,안전,POINT (126.91716755940834 37.58858330370583),126.91716755940834,37.58858330370583
9539.0,1138000000,387,서울특별시,은평구,6.0,교회,세현성결교회,1138010800100500046000001,1138010800.0,1138062500,서울특별시 은평구 갈현로12길 5(역촌동),6217,2391,이영환,02-358-0551,126.91114,37.60634,192153.32373,556310.32238,안전,POINT (126.90900824541947 37.6057032093836),126.90900824541947,37.6057032093836
9544.0,1138000000,395,서울특별시,은평구,1.0,학교,증산초등학교 체육관,1138011000102120000045762,1138011000.0,1138064000,서울특별시 은평구 증산서길 61(증산동),594,228,김상희,02-373-5515,126.90418,37.58267,191536.59368,553684.07974,안전,POINT (126.90205416451917 37.58203557072086),126.90205416451917,37.58203557072086
9540.0,1138000000,318,서울특별시,은평구,1.0,학교,덕산중학교 체육관,1138010900102650004013950,1138010900.0,1138063100,서울특별시 은평구 가좌로 400(신사동),600,230,최진복,02-3146-7294,126.90432,37.60201,191550.4897,555830.14867,안전,POINT (126.90218677901048 37.60137159243513),126.90218677901048,37.60137159243513
9548.0,1138000000,400,서울특별시,은평구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",보훈회관,1138011400102230031000001,1138011400.0,1138069000,서울특별시 은평구 진관2로 31(진관동),52,14,,070-7790-9626,126.92075,37.63497,193005.25994,559486.93268,안전,POINT (126.91862603698247 37.63433091966447),126.91862603698247,37.63433091966447
9547.0,1138000000,396,서울특별시,은평구,7.0,기타시설,은평다목적체육관,1138011400200540004000002,1138011400.0,1138069000,서울특별시 은평구 진관1로 40(진관동),2125,817,배정준,02-350-5306,126.92488,37.63125,193368.6875,559074.29055,안전,POINT (126.92274717942558 37.63061578840492),126.92274717942558,37.63061578840492
9543.0,1138000000,320,서울특별시,은평구,1.0,학교,증산중학교 다목적강당,1138011000102070011011385,1138011000.0,1138064000,서울특별시 은평구 증산로5길 27-30 (증산동),2001,769,임행춘,02-303-9294,126.90413,37.58364,191532.28203,553791.05177,안전,POINT (126.90200413366796 37.58299932250138),126.90200413366796,37.58299932250138
14468.0,1138000000,389,서울특별시,은평구,1.0,학교,서울 수리초등학교 본관동,1138010300106390000000001,1138010300.0,1138052000,서울특별시 은평구 불광로14길 10-10 (불광동),585,225,한미나,02-395-0092,126.93404,37.62033,194177.12671,557861.85412,안전,POINT (126.93191541988399 37.6196973449106),126.93191541988399,37.6196973449106
9546.0,1138000000,372,서울특별시,은평구,4.0,관공서,진관동 주민센터,1138011400102230031000001,1138011400.0,1138069000,서울특별시 은평구 진관2로 31(진관동),174,66,이지선,02-351-5463,126.92089,37.63503,193017.63637,559493.9612,안전,POINT (126.91876622629876 37.63439435300815),126.91876622629876,37.63439435300815
14469.0,1138000000,391,서울특별시,은평구,1.0,학교,연천중학교,1138010300104410001034630,1138010300.0,1138053000,서울특별시 은평구 연서로41길 30(불광동),998,383,유모진,02-354-0514,126.9258,37.62753,193450.1316,558660.65642,안전,POINT (126.9236734949068 37.62688962519267),126.9236734949068,37.62688962519267
14470.0,1138000000,390,서울특별시,은평구,1.0,학교,연신중학교,1138010300104000004035498,1138010300.0,1138053000,서울특별시 은평구 연서로33길 16-32 (불광동),808,310,김영옥,02-383-7836,126.92495,37.6237,193374.92545,558236.32789,안전,POINT (126.9228254617357 37.623065931571205),126.9228254617357,37.623065931571205
14471.0,1138000000,359,서울특별시,은평구,4.0,관공서,불광1동주민센터,1138010300106130001040608,1138010300.0,1138052000,서울특별시 은평구 진흥로15길 10(불광동),181,69,김병수,02-351-5042,126.93205,37.61031,194000.54836,556749.4401,안전,POINT (126.92992440789646 37.60967353001838),126.92992440789646,37.60967353001838
14465.0,1138000000,358,서울특별시,은평구,1.0,학교,은평초등학교,1138010200100400003042424,1138010200.0,1138051000,서울특별시 은평구 은평로 239(녹번동),862,331,안춘훈,02-389-0207,126.93494,37.60183,194254.45721,555807.75073,안전,POINT (126.93280746622376 37.60119062344759),126.93280746622376,37.60119062344759
14478.0,1138000000,362,서울특별시,은평구,4.0,관공서,구산동주민센터,1138010500100270005046073,1138010500.0,1138056000,서울특별시 은평구 갈현로17길 10(구산동),160,61,민석범,02-351-5162,126.91036,37.61177,192085.33567,556912.69003,안전,POINT (126.9082318633892 37.611129911222825),126.9082318633892,37.611129911222825
14474.0,1138000000,337,서울특별시,은평구,6.0,교회,서광교회,1138010400100010025000001,1138010400.0,1138055100,서울특별시 은평구 통일로 951(갈현동),1167,448,정 권,02-387-0691,126.91928,37.62777,192874.58125,558687.80003,안전,POINT (126.9171533145863 37.627129872753414),126.9171533145863,37.627129872753414
14475.0,1138000000,399,서울특별시,은평구,6.0,교회,광현교회,1138010400105010005030310,1138010400.0,1138055200,서울특별시 은평구 연서로27길 31-7 (갈현동),1079,415,김희정,02-3157-0692,126.91608,37.61841,192591.42531,557649.16361,안전,POINT (126.91395625890426 37.61776962953699),126.91395625890426,37.61776962953699
14473.0,1138000000,327,서울특별시,은평구,4.0,관공서,갈현1동주민센터,1138010400104360014034566,1138010400.0,1138055100,서울특별시 은평구 갈현로 301(갈현동),62,23,진현실,02-351-5102,126.91666,37.62371,192642.78219,558238.00894,안전,POINT (126.9145319661388 37.6230755021648),126.9145319661388,37.6230755021648
